StationID,StationLatitude,StationLongitude,PGA,SA(0.010),SA(0.020),SA(0.030),SA(0.04),SA(0.050),SA(0.075),SA(0.100),SA(0.150),SA(0.200),SA(0.250),SA(0.300),SA(0.400),SA(0.500),SA(0.750),SA(1.000),SA(1.500),SA(2.000),SA(3.000),SA(4.000),SA(5.000),SA(7.500),SA(10.000),Vs30,CoastalPlainsSedThick
'''''''NE.QUA2.BH''''''',42.279,-72.352,0.180062989,0.201379182,0.201112266,0.199360814,0.19943222,0.198995266,0.194236199,0.195017766,0.185766116,0.179764646,0.178419587,0.175993112,0.168686606,0.1633914,0.149620098,0.139780955,0.132240858,0.121191577,0.12058041,0.122574335,0.123604209,0.125481935,0.129397442,836.3008,NaN
'''''''NE.TRY.BH''''''',42.7313,-73.6664,0.193418677,0.216315942,0.216029228,0.214147866,0.214224569,0.213755205,0.208643147,0.209482684,0.199544818,0.193098205,0.19165338,0.189046928,0.181198481,0.175510518,0.160717766,0.150148831,0.142049468,0.130180637,0.129524138,0.131665957,0.132772219,0.13478922,0.13899515,739.7205,NaN
'''''''NE.TRY.HH''''''',42.7313,-73.6664,0.210268271,0.235160221,0.23484853,0.232803275,0.232886659,0.232376407,0.226819014,0.227731687,0.216928088,0.20991988,0.20834919,0.205515678,0.196983517,0.190800049,0.174718632,0.163228988,0.154424052,0.141521273,0.140807583,0.143135986,0.144338619,0.14653133,0.151103658,739.7205,NaN
'''''''NE.WES.BH''''''',42.3848,-71.3218,0.159990164,0.178930099,0.178692938,0.177136732,0.177200178,0.176811934,0.172583392,0.173277832,0.165057525,0.159725079,0.158529963,0.156373983,0.149881982,0.145177069,0.132940946,0.124198637,0.117499086,0.107681542,0.107138506,0.108910155,0.109825222,0.111493625,0.114972645,394.6465,NaN
'''''''NE.WES.HH''''''',42.3848,-71.3218,0.180062989,0.201379182,0.201112266,0.199360814,0.19943222,0.198995266,0.194236199,0.195017766,0.185766116,0.179764646,0.178419587,0.175993112,0.168686606,0.1633914,0.149620098,0.139780955,0.132240858,0.121191577,0.12058041,0.122574335,0.123604209,0.125481935,0.129397442,394.6465,NaN
'''''''NE.WSPT.HH''''''',41.1712,-73.3278,0.201316542,0.22514877,0.224850349,0.222892166,0.222972001,0.222483471,0.217162672,0.218036491,0.207692831,0.200982984,0.199479162,0.196766281,0.188597359,0.182677139,0.167280355,0.156279858,0.147849774,0.135496303,0.134812997,0.137042273,0.138193707,0.140293068,0.144670739,598.7281,NaN
'''''''NE.WVL.BH''''''',44.5647,-69.6617,0.180062989,0.201379182,0.201112266,0.199360814,0.19943222,0.198995266,0.194236199,0.195017766,0.185766116,0.179764646,0.178419587,0.175993112,0.168686606,0.1633914,0.149620098,0.139780955,0.132240858,0.121191577,0.12058041,0.122574335,0.123604209,0.125481935,0.129397442,855.9001,NaN
'''''''NE.WVL.HH''''''',44.5646,-69.6617,0.186382901,0.208447257,0.208170973,0.206358047,0.20643196,0.205979669,0.201053567,0.201862566,0.192286198,0.186074086,0.184681818,0.182170178,0.174607225,0.169126167,0.154871515,0.144687034,0.136882292,0.1254452,0.124812582,0.126876491,0.127942511,0.129886142,0.133939078,855.8741,NaN
'''''''NM.BLO.BH''''''',39.1719,-86.5222,0.107608218,0.12034708,0.120187567,0.119140874,0.119183548,0.118922417,0.116078331,0.116545407,0.111016488,0.107429924,0.106626097,0.105176001,0.100809529,0.097645038,0.089415111,0.083535098,0.079029028,0.07242582,0.072060578,0.073252176,0.073867643,0.074989799,0.077329762,430.8844,NaN
'''''''NM.BVIL.HN''''''',38.5137,-89.924,0.117878897,0.131833621,0.131658883,0.130512289,0.130559035,0.130272981,0.127157441,0.127669096,0.12161247,0.117683585,0.116803037,0.115214537,0.110431306,0.10696478,0.097949346,0.091508115,0.086571963,0.079338511,0.078938408,0.080243738,0.080917949,0.082147209,0.084710511,277.9736,NaN
'''''''NM.CBMO.HN''''''',37.3036,-89.5236,0.180062989,0.201379182,0.201112266,0.199360814,0.19943222,0.198995266,0.194236199,0.195017766,0.185766116,0.179764646,0.178419587,0.175993112,0.168686606,0.1633914,0.149620098,0.139780955,0.132240858,0.121191577,0.12058041,0.122574335,0.123604209,0.125481935,0.129397442,566.9715,NaN
'''''''NM.CGM3.HH''''''',37.29775,-89.6582,0.084569863,0.094581402,0.09445604,0.093633438,0.093666976,0.093461752,0.09122657,0.091593647,0.087248441,0.084429741,0.083798009,0.082658371,0.079226738,0.076739748,0.070271805,0.065650672,0.062109328,0.056919832,0.056632786,0.05756927,0.058052969,0.058934877,0.060773866,302.6324,NaN
'''''''NM.CLTN.HH''''''',36.09115,-86.3315,0.11313013,0.126522686,0.126354988,0.125254584,0.125299447,0.125024917,0.122034887,0.12252593,0.116713295,0.112942687,0.112097612,0.110573104,0.105982566,0.10265569,0.094003444,0.087821699,0.0830844,0.076142349,0.075758364,0.077011109,0.077658159,0.078837898,0.081297937,563.3624,NaN
'''''''NM.EDIL.HN''''''',38.7838,-89.9878,0.125253318,0.140081039,0.13989537,0.138677046,0.138726716,0.138422767,0.135112321,0.135655985,0.12922046,0.125045787,0.124110153,0.122422277,0.11733981,0.113656421,0.104076988,0.097232798,0.091987844,0.084301872,0.083876739,0.08526373,0.085980119,0.087286281,0.09000994,325.6682,NaN
'''''''NM.FFIL.BH''''''',38.38135,-88.38965,0.099625851,0.111419746,0.111272065,0.110303016,0.110342524,0.110100764,0.107467652,0.10790008,0.102781296,0.099460783,0.098716584,0.097374056,0.093331488,0.090401739,0.082782307,0.077338473,0.073166663,0.06705328,0.066715132,0.067818337,0.068388149,0.069427063,0.071593448,380.49,NaN
'''''''NM.FVM.BH''''''',37.9812,-90.4273,0.082187134,0.091916601,0.091794771,0.090995346,0.091027938,0.090828497,0.08865629,0.089013025,0.084790243,0.08205096,0.081437027,0.080329498,0.076994549,0.07457763,0.068291919,0.063800985,0.060359417,0.055316134,0.055037176,0.055947274,0.056417345,0.057274405,0.059061582,689.9158,NaN
'''''''NM.HAIL.HN''''''',37.7527,-88.4373,0.17434524,0.194984555,0.194726115,0.193030278,0.193099417,0.192676338,0.188068391,0.18882514,0.179867268,0.17405637,0.172754022,0.170404598,0.163330104,0.158203043,0.144869037,0.135342327,0.12804166,0.11734324,0.11675148,0.11868209,0.119679261,0.121497361,0.125288535,357.2464,NaN
'''''''NM.MCIL.HN''''''',37.2965,-89.4984,0.152181002,0.170196473,0.169970888,0.16849064,0.16855099,0.168181696,0.16415955,0.164820095,0.157001023,0.151928855,0.150792073,0.148741327,0.142566203,0.138090937,0.126452062,0.118136468,0.111763924,0.102425577,0.101909047,0.103594221,0.104464623,0.106051591,0.109360799,223.78,NaN
'''''''NM.MGMO.BH''''''',37.154,-92.2687,0.067105514,0.07504959,0.074950116,0.074297389,0.074324,0.074161157,0.072387557,0.07267883,0.069230944,0.066994328,0.066493054,0.06558876,0.062865786,0.06089238,0.055760118,0.052093286,0.049283258,0.045165434,0.044937666,0.045680758,0.046064569,0.046764356,0.04822358,381.7389,NaN
'''''''NM.MGMO.HN''''''',37.154,-92.2687,0.136767658,0.152958469,0.152755732,0.151425408,0.151479645,0.151147755,0.147532984,0.148126627,0.141099494,0.13654105,0.135519404,0.133676364,0.128126675,0.124104677,0.113644622,0.106171257,0.100444142,0.092051611,0.091587396,0.093101891,0.093884136,0.095310371,0.098284413,381.7389,NaN
'''''''NM.NHIN.HN''''''',38.13,-87.936,0.220531223,0.246638121,0.246311217,0.244166134,0.244253589,0.243718431,0.237889789,0.238847009,0.227516098,0.220165828,0.218518474,0.215546661,0.206598055,0.200112779,0.183246447,0.171196007,0.161961312,0.148428763,0.147680239,0.150122288,0.151383621,0.153683356,0.158478854,533.8487,NaN
'''''''NM.OLIL.BH''''''',38.7338,-88.0991,0.094034829,0.105166848,0.105027456,0.10411279,0.10415008,0.103921888,0.101436547,0.101844707,0.09701319,0.093879024,0.09317659,0.091909405,0.088093707,0.085328376,0.078136548,0.072998223,0.069060536,0.063290237,0.062971066,0.064012359,0.064550193,0.065530803,0.06757561,352.1085,NaN
'''''''NM.PBMO.BH''''''',36.7785,-90.4297,0.071549777,0.080019973,0.079913911,0.079217955,0.079246329,0.079072701,0.077181639,0.077492202,0.073815969,0.071431227,0.070896755,0.069932571,0.06702926,0.064925159,0.059452998,0.055543319,0.052547189,0.04815665,0.047913797,0.048706102,0.049115332,0.049861465,0.05141733,479.4543,NaN
'''''''NM.PLAL.BH''''''',34.9824,-88.0755,0.089290482,0.099860856,0.099728497,0.098859978,0.098895387,0.098678708,0.09631876,0.096706327,0.092118575,0.089142538,0.088475544,0.087272292,0.083649108,0.081023296,0.074194318,0.069315237,0.065576219,0.060097049,0.059793981,0.060782738,0.061293437,0.062224572,0.064166212,610.2053,NaN
'''''''NM.PWLA.HN''''''',34.98,-88.064,0.11313013,0.126522686,0.126354988,0.125254584,0.125299447,0.125024917,0.122034887,0.12252593,0.116713295,0.112942687,0.112097612,0.110573104,0.105982566,0.10265569,0.094003444,0.087821699,0.0830844,0.076142349,0.075758364,0.077011109,0.077658159,0.078837898,0.081297937,785.6534,NaN
'''''''NM.SCIN.HN''''''',38.1154,-87.5356,0.17434524,0.194984555,0.194726115,0.193030278,0.193099417,0.192676338,0.188068391,0.18882514,0.179867268,0.17405637,0.172754022,0.170404598,0.163330104,0.158203043,0.144869037,0.135342327,0.12804166,0.11734324,0.11675148,0.11868209,0.119679261,0.121497361,0.125288535,379.6637,NaN
'''''''NM.SCMO.HN''''''',38.7618,-90.6413,0.127323761,0.142396585,0.142207847,0.140969383,0.141019875,0.140710902,0.137345733,0.137898385,0.13135648,0.1271128,0.1261617,0.124445923,0.119279443,0.115535167,0.105797386,0.098840061,0.093508407,0.085695386,0.085263226,0.086673144,0.087401374,0.088729127,0.091497809,332.1497,NaN
'''''''NM.SEAR.HN''''''',35.255,-91.715,0.201316542,0.22514877,0.224850349,0.222892166,0.222972001,0.222483471,0.217162672,0.218036491,0.207692831,0.200982984,0.199479162,0.196766281,0.188597359,0.182677139,0.167280355,0.156279858,0.147849774,0.135496303,0.134812997,0.137042273,0.138193707,0.140293068,0.144670739,322.0127,NaN
'''''''NM.SIUC.BH''''''',37.7148,-89.2174,0.075200523,0.084102901,0.083991428,0.083259961,0.083289783,0.083107295,0.081119745,0.081446154,0.077582345,0.075075924,0.074514181,0.073500801,0.070449352,0.068237891,0.06248652,0.058377354,0.055228349,0.050613788,0.050358544,0.051191275,0.051621386,0.052405589,0.054040841,328.9735,NaN
'''''''NM.SLM.BH''''''',38.6361,-90.2364,0.092370365,0.103305341,0.103168416,0.10226994,0.10230657,0.102082418,0.099641068,0.100042003,0.095296007,0.092217317,0.091527317,0.090282561,0.086534403,0.08381802,0.076753491,0.071706117,0.067838129,0.062169967,0.061856445,0.062879307,0.063407621,0.064370874,0.066379487,399.6061,NaN
'''''''NM.TYMO.HN''''''',38.51553,-90.56862,0.180062989,0.201379182,0.201112266,0.199360814,0.19943222,0.198995266,0.194236199,0.195017766,0.185766116,0.179764646,0.178419587,0.175993112,0.168686606,0.1633914,0.149620098,0.139780955,0.132240858,0.121191577,0.12058041,0.122574335,0.123604209,0.125481935,0.129397442,444.0106,NaN
'''''''NM.UALR.BH''''''',34.7751,-92.3429,0.069738096,0.077993822,0.077890446,0.077212111,0.077239767,0.077070535,0.075227356,0.075530056,0.071946907,0.069622548,0.069101609,0.068161839,0.065332042,0.063281217,0.057947615,0.054136931,0.051216664,0.046937296,0.046700592,0.047472836,0.047871704,0.048598944,0.050115414,713.4117,NaN
'''''''NM.UALR.HN''''''',34.7751,-92.3429,0.164374268,0.183833201,0.183589541,0.181990691,0.182055876,0.181656993,0.177312579,0.178026049,0.169580487,0.164101919,0.162874054,0.160658995,0.153989099,0.149155259,0.136583838,0.12760197,0.120718835,0.110632268,0.110074351,0.111894547,0.112834689,0.11454881,0.118123163,713.4117,NaN
'''''''NM.USIN.BH''''''',37.965,-87.666,0.101723468,0.113765682,0.113614892,0.112625439,0.112665779,0.112418929,0.109730377,0.11017191,0.10494535,0.101554924,0.100795056,0.099424261,0.095296577,0.092305142,0.084525283,0.07896683,0.074707183,0.068465083,0.068119815,0.069246248,0.069828057,0.070888846,0.073100844,360.0447,NaN
'''''''NM.WVIL.HN''''''',38.4298,-87.7817,0.220531223,0.246638121,0.246311217,0.244166134,0.244253589,0.243718431,0.237889789,0.238847009,0.227516098,0.220165828,0.218518474,0.215546661,0.206598055,0.200112779,0.183246447,0.171196007,0.161961312,0.148428763,0.147680239,0.150122288,0.151383621,0.153683356,0.158478854,379.9987,NaN
'''''''NM.X502.HH''''''',35.4903,-92.3868,0.114648723,0.128221053,0.128051104,0.126935929,0.126981394,0.126703179,0.123673012,0.124170647,0.118279987,0.114458764,0.113602345,0.112057373,0.107405215,0.10403368,0.095265292,0.089000566,0.084199677,0.077164439,0.0767753,0.078044861,0.078700597,0.079896172,0.082389233,877.2839,NaN
'''''''NQ.KAN02.HN''''''',37.19767,-97.8787,0.119599848,0.133758301,0.133581013,0.132417678,0.132465107,0.132174877,0.129013852,0.129532977,0.123387928,0.119401685,0.118508281,0.11689659,0.112043527,0.108526392,0.099379339,0.092844071,0.087835854,0.080496799,0.080090855,0.081415242,0.082099296,0.083346502,0.085947226,278.0215,NaN
'''''''NQ.KAN15.HN''''''',37.29977,-97.5727,0.127323761,0.142396585,0.142207847,0.140969383,0.141019875,0.140710902,0.137345733,0.137898385,0.13135648,0.1271128,0.1261617,0.124445923,0.119279443,0.115535167,0.105797386,0.098840061,0.093508407,0.085695386,0.085263226,0.086673144,0.087401374,0.088729127,0.091497809,304.2235,NaN
'''''''NQ.OK914.HN''''''',35.97084,-96.80481,0.127323761,0.142396585,0.142207847,0.140969383,0.141019875,0.140710902,0.137345733,0.137898385,0.13135648,0.1271128,0.1261617,0.124445923,0.119279443,0.115535167,0.105797386,0.098840061,0.093508407,0.085695386,0.085263226,0.086673144,0.087401374,0.088729127,0.091497809,482.8719,NaN
'''''''NQ.OK915.HN''''''',35.95355,-96.77264,0.134211028,0.15009918,0.149900233,0.148594777,0.148648001,0.148322314,0.144775115,0.145357661,0.138461888,0.133988656,0.132986108,0.131177521,0.125731572,0.121784759,0.111520236,0.104186572,0.098566516,0.090330868,0.089875331,0.091361515,0.092129138,0.093528712,0.096447159,452.216,NaN
'''''''NX.STN01.HH''''''',35.8328,-97.655,0.091570606,0.102410905,0.102275166,0.101384469,0.101420783,0.10119857,0.098778358,0.099175822,0.094470918,0.091418884,0.090734858,0.089500879,0.085785173,0.083092309,0.076088946,0.071085273,0.067250775,0.061631689,0.061320882,0.062334887,0.062858627,0.06381354,0.065804762,357.8357,NaN
'''''''NX.STN02.HH''''''',35.9506,-97.5066,0.099625851,0.111419746,0.111272065,0.110303016,0.110342524,0.110100764,0.107467652,0.10790008,0.102781296,0.099460783,0.098716584,0.097374056,0.093331488,0.090401739,0.082782307,0.077338473,0.073166663,0.06705328,0.066715132,0.067818337,0.068388149,0.069427063,0.071593448,324.0714,NaN
'''''''NX.STN03.HH''''''',35.9261,-97.1856,0.096709339,0.108157971,0.108014614,0.107073933,0.107112285,0.106877602,0.104321573,0.104741342,0.099772409,0.096549102,0.09582669,0.094523464,0.090599241,0.087755259,0.080358883,0.075074415,0.071024734,0.065090318,0.064762069,0.065832978,0.066386109,0.06739461,0.069497575,483.6702,NaN
'''''''NX.STN07.HH''''''',36.0831,-97.7969,0.094034829,0.105166848,0.105027456,0.10411279,0.10415008,0.103921888,0.101436547,0.101844707,0.09701319,0.093879024,0.09317659,0.091909405,0.088093707,0.085328376,0.078136548,0.072998223,0.069060536,0.063290237,0.062971066,0.064012359,0.064550193,0.065530803,0.06757561,411.5607,NaN
'''''''NX.STN08.HH''''''',36.1794,-97.4919,0.095792642,0.107132754,0.106990756,0.106058991,0.106096979,0.105864522,0.103332721,0.103748511,0.098826678,0.095633924,0.09491836,0.093627487,0.089740461,0.086923437,0.07959717,0.074362794,0.070351499,0.064473335,0.064148197,0.065208955,0.065756843,0.066755784,0.068838815,416.0945,NaN
'''''''NX.STN09.HH''''''',36.1758,-97.2673,0.091570606,0.102410905,0.102275166,0.101384469,0.101420783,0.10119857,0.098778358,0.099175822,0.094470918,0.091418884,0.090734858,0.089500879,0.085785173,0.083092309,0.076088946,0.071085273,0.067250775,0.061631689,0.061320882,0.062334887,0.062858627,0.06381354,0.065804762,439.6561,NaN
'''''''NX.STN12.HH''''''',36.2589,-96.4915,0.096709339,0.108157971,0.108014614,0.107073933,0.107112285,0.106877602,0.104321573,0.104741342,0.099772409,0.096549102,0.09582669,0.094523464,0.090599241,0.087755259,0.080358883,0.075074415,0.071024734,0.065090318,0.064762069,0.065832978,0.066386109,0.06739461,0.069497575,406.2253,NaN
'''''''NX.STN13.HH''''''',36.3074,-97.8208,0.094901528,0.106136148,0.105995471,0.105072375,0.105110009,0.104879714,0.102371465,0.102783387,0.09790734,0.094744287,0.094035379,0.092756514,0.088905648,0.086114829,0.078856715,0.073671032,0.069697052,0.06387357,0.063551456,0.064602347,0.065145138,0.066134786,0.06819844,353.6421,NaN
'''''''NX.STN14.HH''''''',36.4698,-97.6259,0.095792642,0.107132754,0.106990756,0.106058991,0.106096979,0.105864522,0.103332721,0.103748511,0.098826678,0.095633924,0.09491836,0.093627487,0.089740461,0.086923437,0.07959717,0.074362794,0.070351499,0.064473335,0.064148197,0.065208955,0.065756843,0.066755784,0.068838815,260.647,NaN
'''''''NX.STN15.HH''''''',36.3495,-97.3746,0.094034829,0.105166848,0.105027456,0.10411279,0.10415008,0.103921888,0.101436547,0.101844707,0.09701319,0.093879024,0.09317659,0.091909405,0.088093707,0.085328376,0.078136548,0.072998223,0.069060536,0.063290237,0.062971066,0.064012359,0.064550193,0.065530803,0.06757561,404.6684,NaN
'''''''NX.STN16.HH''''''',36.3487,-97.1269,0.092370365,0.103305341,0.103168416,0.10226994,0.10230657,0.102082418,0.099641068,0.100042003,0.095296007,0.092217317,0.091527317,0.090282561,0.086534403,0.08381802,0.076753491,0.071706117,0.067838129,0.062169967,0.061856445,0.062879307,0.063407621,0.064370874,0.066379487,371.7542,NaN
'''''''NX.STN17.HH''''''',36.4004,-96.9078,0.11313013,0.126522686,0.126354988,0.125254584,0.125299447,0.125024917,0.122034887,0.12252593,0.116713295,0.112942687,0.112097612,0.110573104,0.105982566,0.10265569,0.094003444,0.087821699,0.0830844,0.076142349,0.075758364,0.077011109,0.077658159,0.078837898,0.081297937,504.6523,NaN
'''''''NX.STN18.HH''''''',36.4181,-96.6474,0.093191451,0.104223629,0.104085486,0.103179024,0.10321598,0.102989835,0.100526783,0.100931283,0.096143099,0.093037043,0.092340909,0.091085089,0.087303613,0.084563083,0.077435757,0.072343517,0.068441146,0.0627226,0.062406291,0.063438245,0.063971256,0.064943071,0.066969539,469.9248,NaN
'''''''NX.STN19.HH''''''',36.68328,-97.90254,0.099625851,0.111419746,0.111272065,0.110303016,0.110342524,0.110100764,0.107467652,0.10790008,0.102781296,0.099460783,0.098716584,0.097374056,0.093331488,0.090401739,0.082782307,0.077338473,0.073166663,0.06705328,0.066715132,0.067818337,0.068388149,0.069427063,0.071593448,408.5317,NaN
'''''''NX.STN20.HH''''''',36.5215,-97.74324,0.097652867,0.109213195,0.10906844,0.108118582,0.108157307,0.107920335,0.105339369,0.105763233,0.100745821,0.097491067,0.096761607,0.095445666,0.091483157,0.088611428,0.081142891,0.075806866,0.071717675,0.065725361,0.065393909,0.066475267,0.067033794,0.068052134,0.070175616,283.2032,NaN
'''''''NX.STN21.HH''''''',36.75232,-97.5612,0.092370365,0.103305341,0.103168416,0.10226994,0.10230657,0.102082418,0.099641068,0.100042003,0.095296007,0.092217317,0.091527317,0.090282561,0.086534403,0.08381802,0.076753491,0.071706117,0.067838129,0.062169967,0.061856445,0.062879307,0.063407621,0.064370874,0.066379487,312.287,NaN
'''''''NX.STN22.HH''''''',36.56544,-97.41133,0.095792642,0.107132754,0.106990756,0.106058991,0.106096979,0.105864522,0.103332721,0.103748511,0.098826678,0.095633924,0.09491836,0.093627487,0.089740461,0.086923437,0.07959717,0.074362794,0.070351499,0.064473335,0.064148197,0.065208955,0.065756843,0.066755784,0.068838815,303.8177,NaN
'''''''NX.STN23.HH''''''',36.65494,-97.19713,0.094901528,0.106136148,0.105995471,0.105072375,0.105110009,0.104879714,0.102371465,0.102783387,0.09790734,0.094744287,0.094035379,0.092756514,0.088905648,0.086114829,0.078856715,0.073671032,0.069697052,0.06387357,0.063551456,0.064602347,0.065145138,0.066134786,0.06819844,229.8273,NaN
'''''''NX.STN24.HH''''''',36.91959,-97.85398,0.099625851,0.111419746,0.111272065,0.110303016,0.110342524,0.110100764,0.107467652,0.10790008,0.102781296,0.099460783,0.098716584,0.097374056,0.093331488,0.090401739,0.082782307,0.077338473,0.073166663,0.06705328,0.066715132,0.067818337,0.068388149,0.069427063,0.071593448,294.7583,NaN
'''''''NX.STN26.HH''''''',36.92598,-97.20805,0.094901528,0.106136148,0.105995471,0.105072375,0.105110009,0.104879714,0.102371465,0.102783387,0.09790734,0.094744287,0.094035379,0.092756514,0.088905648,0.086114829,0.078856715,0.073671032,0.069697052,0.06387357,0.063551456,0.064602347,0.065145138,0.066134786,0.06819844,368.8093,NaN
'''''''NX.STN31.HH''''''',35.7579,-97.4433,0.097652867,0.109213195,0.10906844,0.108118582,0.108157307,0.107920335,0.105339369,0.105763233,0.100745821,0.097491067,0.096761607,0.095445666,0.091483157,0.088611428,0.081142891,0.075806866,0.071717675,0.065725361,0.065393909,0.066475267,0.067033794,0.068052134,0.070175616,460.464,NaN
'''''''NX.STN32.HH''''''',35.68077,-97.15523,0.094034829,0.105166848,0.105027456,0.10411279,0.10415008,0.103921888,0.101436547,0.101844707,0.09701319,0.093879024,0.09317659,0.091909405,0.088093707,0.085328376,0.078136548,0.072998223,0.069060536,0.063290237,0.062971066,0.064012359,0.064550193,0.065530803,0.06757561,442.827,NaN
'''''''NX.STN33.HH''''''',35.657,-96.7213,0.093191451,0.104223629,0.104085486,0.103179024,0.10321598,0.102989835,0.100526783,0.100931283,0.096143099,0.093037043,0.092340909,0.091085089,0.087303613,0.084563083,0.077435757,0.072343517,0.068441146,0.0627226,0.062406291,0.063438245,0.063971256,0.064943071,0.066969539,514.8384,NaN
'''''''NX.STN34.HH''''''',35.4419,-97.1104,0.093191451,0.104223629,0.104085486,0.103179024,0.10321598,0.102989835,0.100526783,0.100931283,0.096143099,0.093037043,0.092340909,0.091085089,0.087303613,0.084563083,0.077435757,0.072343517,0.068441146,0.0627226,0.062406291,0.063438245,0.063971256,0.064943071,0.066969539,445.3246,NaN
'''''''NX.STN35.HH''''''',35.4418,-96.7904,0.093191451,0.104223629,0.104085486,0.103179024,0.10321598,0.102989835,0.100526783,0.100931283,0.096143099,0.093037043,0.092340909,0.091085089,0.087303613,0.084563083,0.077435757,0.072343517,0.068441146,0.0627226,0.062406291,0.063438245,0.063971256,0.064943071,0.066969539,315.2945,NaN
"'''''''Newcomb, NY'''''''",43.9708,-74.2236,0.159990164,0.178930099,0.178692938,0.177136732,0.177200178,0.176811934,0.172583392,0.173277832,0.165057525,0.159725079,0.158529963,0.156373983,0.149881982,0.145177069,0.132940946,0.124198637,0.117499086,0.107681542,0.107138506,0.108910155,0.109825222,0.111493625,0.114972645,1197.4,NaN
'''''''O2.ARCA.HH''''''',35.74299,-97.26953,0.201316542,0.22514877,0.224850349,0.222892166,0.222972001,0.222483471,0.217162672,0.218036491,0.207692831,0.200982984,0.199479162,0.196766281,0.188597359,0.182677139,0.167280355,0.156279858,0.147849774,0.135496303,0.134812997,0.137042273,0.138193707,0.140293068,0.144670739,523.004,NaN
'''''''O2.CHAN.HH''''''',35.65295,-96.78549,0.117878897,0.131833621,0.131658883,0.130512289,0.130559035,0.130272981,0.127157441,0.127669096,0.12161247,0.117683585,0.116803037,0.115214537,0.110431306,0.10696478,0.097949346,0.091508115,0.086571963,0.079338511,0.078938408,0.080243738,0.080917949,0.082147209,0.084710511,445.8829,NaN
'''''''O2.CRES.HH''''''',36.03712,-97.53447,0.186382901,0.208447257,0.208170973,0.206358047,0.20643196,0.205979669,0.201053567,0.201862566,0.192286198,0.186074086,0.184681818,0.182170178,0.174607225,0.169126167,0.154871515,0.144687034,0.136882292,0.1254452,0.124812582,0.126876491,0.127942511,0.129886142,0.133939078,613.8447,NaN
'''''''O2.DOVR.HH''''''',35.95433,-97.98818,0.159990164,0.178930099,0.178692938,0.177136732,0.177200178,0.176811934,0.172583392,0.173277832,0.165057525,0.159725079,0.158529963,0.156373983,0.149881982,0.145177069,0.132940946,0.124198637,0.117499086,0.107681542,0.107138506,0.108910155,0.109825222,0.111493625,0.114972645,302.1049,NaN
'''''''O2.DRUM.HH''''''',35.9192,-96.6054,0.145413982,0.162628361,0.162412807,0.160998381,0.161056047,0.160703175,0.156859881,0.157491054,0.150019672,0.145173048,0.144086815,0.142127259,0.136226724,0.131950459,0.120829129,0.112883304,0.106794127,0.097871028,0.097377466,0.098987706,0.099819404,0.101335804,0.104497862,339.2894,NaN
'''''''O2.FW01.HH''''''',36.49461,-98.94075,0.164374268,0.183833201,0.183589541,0.181990691,0.182055876,0.181656993,0.177312579,0.178026049,0.169580487,0.164101919,0.162874054,0.160658995,0.153989099,0.149155259,0.136583838,0.12760197,0.120718835,0.110632268,0.110074351,0.111894547,0.112834689,0.11454881,0.118123163,373.0623,NaN
'''''''O2.FW03.HH''''''',36.52687,-99.17294,0.14868212,0.166283387,0.166062988,0.164616774,0.164675736,0.164314933,0.160385263,0.16103062,0.153391322,0.148435771,0.147325125,0.145321529,0.13928838,0.134916008,0.12354473,0.115420324,0.109194295,0.100070652,0.099565997,0.101212426,0.102062816,0.103613297,0.106846421,272.5382,NaN
'''''''O2.FW04.HH''''''',36.59611,-98.665,0.169139727,0.189162803,0.18891208,0.187266877,0.187333951,0.186923504,0.182453139,0.183187293,0.174496881,0.168859482,0.167596019,0.165316742,0.158453475,0.153479496,0.14054361,0.131301344,0.124218656,0.113839664,0.113265573,0.115138539,0.116105937,0.117869753,0.121547732,354.4633,NaN
'''''''O2.FW05.HH''''''',36.47041,-98.60539,0.186382901,0.208447257,0.208170973,0.206358047,0.20643196,0.205979669,0.201053567,0.201862566,0.192286198,0.186074086,0.184681818,0.182170178,0.174607225,0.169126167,0.154871515,0.144687034,0.136882292,0.1254452,0.124812582,0.126876491,0.127942511,0.129886142,0.133939078,286.4283,NaN
'''''''O2.FW06.HH''''''',36.51378,-98.49906,0.169139727,0.189162803,0.18891208,0.187266877,0.187333951,0.186923504,0.182453139,0.183187293,0.174496881,0.168859482,0.167596019,0.165316742,0.158453475,0.153479496,0.14054361,0.131301344,0.124218656,0.113839664,0.113265573,0.115138539,0.116105937,0.117869753,0.121547732,263.0238,NaN
'''''''O2.FW07.HH''''''',36.44981,-98.80102,0.180062989,0.201379182,0.201112266,0.199360814,0.19943222,0.198995266,0.194236199,0.195017766,0.185766116,0.179764646,0.178419587,0.175993112,0.168686606,0.1633914,0.149620098,0.139780955,0.132240858,0.121191577,0.12058041,0.122574335,0.123604209,0.125481935,0.129397442,340.3374,NaN
'''''''O2.FW09.HH''''''',36.55079,-99.04067,0.193418677,0.216315942,0.216029228,0.214147866,0.214224569,0.213755205,0.208643147,0.209482684,0.199544818,0.193098205,0.19165338,0.189046928,0.181198481,0.175510518,0.160717766,0.150148831,0.142049468,0.130180637,0.129524138,0.131665957,0.132772219,0.13478922,0.13899515,343.6512,NaN
